0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.008924991,0.022157032,-0.018340375,-0.043108806,0.046001397,0.060960364,-0.02970528,-0.01423053,0.06711604,0.03958557,-0.0123974355,0.028064165,-0.033913393,0.021904198,-0.053029515,0.01058606,0.0007487954,-0.015600238,-0.020560186,-0.02097842,0.016560713,0.043160338,0.007995517,-0.019059107,-0.020870263,-0.03321858,0.029398264,-0.011660832,-0.025298934,0.040201724,0.0084173065,-0.0036537384,-0.027951632,-0.029912867,-0.06406626,-0.0063970126,-0.022620227,-0.025947766,-0.0052966797,-0.0010420777,-0.017980576,0.06583918,0.011777099,0.04088506,0.05740757,-0.03293985,0.04729103,-0.007354798,-0.0006895295,0.040666405,-0.04137123,0.0055550784,-0.01603985,0.023724,-0.022186082,-0.013676283,-0.03561555,0.017529635,0.04711926,0.030522484,0.013670044,0.02906674,0.07188598,0.041254338,-0.009148773,0.004656458,-0.052001085,0.023494463,-0.0148841655,-0.011299889,-0.035603467,0.04205252,0.0022010962,-0.011218438,-0.04522126,-0.0029660359,0.056799192,0.032188687,0.037303377,-0.004611053,0.019184047,0.01208776,0.05357455,0.0019414538,0.02964696,-0.010977378,0.011062299,0.03039994,-0.023180835,-0.0057966453,0.043735627,0.010550005,0.098405555,-0.047407243,-0.021369748,-0.07339671,-0.052095328,0.014800876,-0.0065813703,-0.034005526
0.0028137392,0.008254557,-0.0030205322,-0.048719943,0.012180777,0.030921062,-0.008350461,0.0018663332,0.04130742,0.030957442,-0.014674424,0.01616998,-0.047191065,0.010035903,-0.033412233,0.02425345,0.0065390696,-0.0033678173,-0.007182604,-0.014689969,-0.0046124863,0.020929754,-0.016549775,-0.0027544387,-0.0010244673,-0.020125832,0.018174257,0.0058637825,-0.021146478,0.024195217,0.0013490038,-0.0053995433,-0.018967027,-0.016319847,-0.024676384,-0.01574944,-0.02054069,-0.010189405,0.0096299695,-0.0155112995,-0.010597276,0.02811721,0.02360024,0.009493224,0.01700082,-0.02903051,0.022598889,0.021016672,0.0027086416,0.038052797,-0.029125774,0.010466492,-0.01596224,0.022967393,-0.012710661,0.011726704,-0.015018705,0.00036240026,0.0110669425,0.04378512,0.020528262,0.0053994213,0.033550344,0.035861194,-0.0070396387,8.248543e-05,-0.015006503,-0.0063695963,-0.014740948,0.0036482005,-0.019438252,0.01306228,0.0014389995,-0.010735568,-0.04850624,-0.0096563175,0.027817719,-0.00053244433,0.012898191,0.008994219,0.014607317,0.002701298,0.03795766,0.0117109325,0.009296009,-0.01166274,0.007910966,0.023269948,0.0088916505,0.002471885,0.028553385,0.020107538,0.056243073,-0.013327149,-0.014596044,-0.043300286,-0.03605852,-0.0036413975,0.021153677,-0.009015421
-0.02923617,0.004167155,-0.0027407603,-0.06903739,-0.0073304432,0.008832029,0.020573819,0.017608935,0.02182249,0.050829127,-0.015525193,0.0038558894,-0.02956235,-0.0011803722,-0.012386682,0.03183689,0.0048524067,-0.029178863,0.0037376643,-0.02106063,0.015578172,-0.01515181,-0.041269213,-0.0024160552,0.021789582,-0.018532317,0.014271992,0.018305987,-0.0111762155,0.030813161,-0.01044496,-0.023193132,-0.043610588,0.0031051948,0.012326068,0.016517231,0.010364873,0.006399919,0.015755387,-0.05794386,0.027443355,-0.03918536,0.036725823,-0.043725714,-0.012741419,0.020972159,-0.0020135741,0.018588254,-0.040696856,0.043913577,0.019091854,0.027225297,0.01713764,-0.016437877,-0.03825729,0.02860578,-0.0071566226,-0.012907395,0.0034129436,0.008708642,-0.015494689,0.031228896,-0.043670103,0.05015062,-0.026794659,0.018222885,-0.034613404,-0.034994338,-0.01578704,0.027886927,-0.018259505,0.016164983,-0.0018779319,-0.008901267,-0.044549897,-0.043247584,-0.02135201,-0.01874147,-0.024136795,0.00245877,-0.027415337,-0.020934869,-0.020001974,-0.019826643,-0.0026170975,-0.018562568,-0.004706221,0.04673992,0.02999886,0.039860155,0.008072795,0.030970672,-0.008488076,0.01654991,-0.020945657,0.04291419,0.032091506,0.013713255,0.022373011,0.019676004
-0.013874032,-0.00025006256,0.0013256554,-0.042854752,-0.0102880085,0.003064242,0.012388288,0.011524999,0.012126326,0.02756636,-0.010092377,0.00088255986,-0.027464038,-0.0009671248,-0.0063629244,0.021161104,0.005464651,-0.011614261,0.0050380784,-0.009839352,-0.0017790436,-0.009268431,-0.032150064,0.005811152,0.017577242,-0.0085646855,0.0041848463,0.016307492,-0.008162487,0.013369495,-0.007537156,-0.01279578,-0.02281981,0.004740467,0.015163488,0.0025740145,0.00129601,0.005282441,0.013802905,-0.034693096,0.012089013,-0.023376774,0.024701633,-0.028344242,-0.015607149,0.004238953,-0.0033916705,0.022922836,-0.01833274,0.028054692,0.008047454,0.017574469,0.005789175,-0.0041411025,-0.01937353,0.024987096,0.00020629803,-0.012553242,-0.008729168,0.017775618,-0.00180774,0.010093367,-0.030512305,0.029331699,-0.013524517,0.0078878915,-0.0058069136,-0.028212862,-0.011308679,0.018541137,-0.0063956226,-0.0012649625,-0.0005796764,-0.0056357817,-0.029405504,-0.025552545,-0.016147083,-0.023330927,-0.017742127,0.008166781,-0.011612256,-0.0130288005,-0.00786819,-0.003974064,-0.0077901343,-0.0123856,-0.002677789,0.024800178,0.028655903,0.021742228,0.0043961634,0.022574978,-0.009299333,0.018015461,-0.011254793,0.023702763,0.00984944,-0.0013536515,0.02577347,0.01607959
-0.009518762,-0.0051328843,0.011224929,-0.06404843,-0.028673658,-0.0026951667,0.020479228,0.02010108,0.013395707,0.03180726,-0.02010053,0.0023883383,-0.06503125,-0.0058488254,-0.0086589735,0.041174818,0.013844861,-0.003332922,0.010743294,-0.010019076,-0.023706773,-0.015002871,-0.058303982,0.016878158,0.029456576,-0.009394068,0.0061047077,0.031719282,-0.014080621,0.010638714,-0.0100586545,-0.015435624,-0.02125192,0.010519653,0.032370653,-0.015651045,-0.009324233,0.012932695,0.030917214,-0.05451389,0.0075640874,-0.036409955,0.04411731,-0.0451489,-0.037262455,-0.0059658177,-0.010171161,0.055409357,-0.008359425,0.046296127,0.0007755237,0.024494363,-0.0058422503,0.011473093,-0.01872574,0.052425977,0.009295905,-0.027407713,-0.028216777,0.052864328,0.016481252,-0.009096802,-0.03751978,0.04198849,-0.008658312,2.2844619e-05,0.018163284,-0.050425526,-0.017313592,0.030646574,-0.003058266,-0.019032856,-0.0022366564,-0.0076356814,-0.0501605,-0.031248989,-0.022071023,-0.04879415,-0.02692084,0.023402007,-0.0029406901,-0.017135253,0.007932086,0.01616365,-0.016782345,-0.017916963,0.0025892013,0.026297703,0.054292914,0.025087949,0.008540313,0.038424753,-0.009360535,0.037170317,-0.010402129,0.015002674,-0.00921845,-0.02147034,0.055884693,0.026517797
-0.015580623,-0.00081289996,0.0021469197,-0.0406962,-0.012499312,-0.0013242984,0.015652345,0.014195435,0.008487825,0.025490146,-0.009799364,-0.0004118579,-0.024919856,-0.0035373778,-0.0031097792,0.020874014,0.004256757,-0.011772199,0.005618365,-0.008242882,0.0012572344,-0.012467834,-0.030368669,0.0043466245,0.018903133,-0.0062043043,0.0049134484,0.014953949,-0.0068244888,0.012850523,-0.0074553792,-0.013500821,-0.021525547,0.0058308365,0.018220987,0.004766063,0.004623258,0.0077267117,0.013581971,-0.035684764,0.014331423,-0.030183332,0.025094358,-0.032006435,-0.018616749,0.009921581,-0.006169248,0.020765195,-0.020023355,0.026250593,0.011863167,0.017698117,0.0068733897,-0.004892477,-0.01797162,0.02518915,0.0010625926,-0.012369836,-0.008265932,0.014590632,-0.0029829114,0.0090196,-0.03190322,0.027138775,-0.012862604,0.008107779,-0.0051175505,-0.028776277,-0.010541067,0.019689007,-0.0052487557,-0.0019048576,-0.0009757688,-0.004730155,-0.027576705,-0.025199773,-0.017849484,-0.023342893,-0.018318493,0.0074092033,-0.013626595,-0.013842935,-0.011415486,-0.0051795,-0.0070926705,-0.0112949135,-0.0022739796,0.023506235,0.025659988,0.022489188,0.0031513916,0.020163208,-0.011595704,0.017109519,-0.010834211,0.026111588,0.013111582,-0.0014089914,0.021744836,0.014976439
0.008941455,0.010495684,-0.0044254186,-0.055341832,0.017832862,0.0392127,-0.01271413,-0.002221178,0.051769033,0.03474902,-0.017616933,0.017824477,-0.059189286,0.011217201,-0.041316222,0.026719075,0.009156827,-0.005193275,-0.008915415,-0.015943762,-0.007901986,0.027915314,-0.020638099,-0.0019564978,-0.002214981,-0.024559984,0.020877063,0.005244418,-0.02545291,0.02748147,0.0021386289,-0.007094505,-0.022521459,-0.023293644,-0.035508372,-0.019973502,-0.029475313,-0.014169229,0.011830746,-0.013730711,-0.018425547,0.04457079,0.026358508,0.020753128,0.027649386,-0.039553203,0.03300774,0.025756173,0.0063421377,0.04753997,-0.0383862,0.013077347,-0.021720951,0.032358054,-0.015384183,0.015855633,-0.020231735,0.000103312035,0.013966006,0.05768405,0.024155507,0.006525994,0.04044835,0.04264374,-0.0052144597,-0.000953117,-0.014767718,-0.0042347126,-0.018237462,0.0018002405,-0.022682484,0.013449952,0.0037269695,-0.012339216,-0.052953836,-0.00805657,0.033558987,-0.0028347936,0.018128758,0.010374349,0.021716693,0.005536978,0.048033576,0.017629135,0.00980982,-0.011624027,0.0098863905,0.024550492,0.010139157,0.0012658995,0.034591224,0.02434254,0.06626119,-0.014009663,-0.015119615,-0.054826368,-0.05302611,-0.006648821,0.02436729,-0.016162464
0.016516816,0.039482027,-0.031149397,-0.096320376,0.080318674,0.1155492,-0.054334283,-0.020791912,0.13268636,0.082512036,-0.029810777,0.05062255,-0.07953401,0.03900241,-0.10046483,0.03203467,0.0066599115,-0.028685387,-0.03535003,-0.04301449,0.024189303,0.076415874,-0.0014894579,-0.02982464,-0.029472025,-0.0649209,0.054369275,-0.013923858,-0.05054642,0.07783806,0.010764911,-0.012573983,-0.06168281,-0.06185053,-0.11363823,-0.009365822,-0.042656727,-0.046069965,-0.0020533574,-0.015554422,-0.029959073,0.116866,0.036051966,0.06532092,0.09877352,-0.06251405,0.084571466,-0.00024744953,-0.008828066,0.08974304,-0.07341126,0.0175992,-0.027710607,0.041224096,-0.0481789,-0.010066349,-0.06636785,0.02476738,0.07994536,0.06693657,0.025350796,0.05594876,0.11422392,0.09169752,-0.020406818,0.0094660735,-0.095700435,0.028476967,-0.031612054,-0.013742132,-0.06637238,0.07640769,0.0063809124,-0.02225647,-0.09311685,-0.013976282,0.09320375,0.045458574,0.058004756,-0.0035424829,0.031916875,0.015010618,0.094315834,0.003748891,0.050134704,-0.023236154,0.02028776,0.06253398,-0.028970247,0.0027570173,0.07722846,0.02788568,0.16376439,-0.07361096,-0.040593676,-0.11336783,-0.087178506,0.026387697,-0.005834039,-0.054022834
0.009737378,0.011379884,-0.007886009,-0.02995697,0.025990756,0.03542772,-0.019345975,-0.0063436613,0.040262453,0.020871362,-0.009629649,0.016954798,-0.030303914,0.012225436,-0.033672076,0.011316114,0.0038465557,-0.0053031817,-0.012102078,-0.011147348,0.0031057568,0.025984474,-0.00020450818,-0.008435757,-0.010293587,-0.019331647,0.018538369,-0.0041770213,-0.016839921,0.022987535,0.003932946,-0.0006198165,-0.015175402,-0.0220182,-0.040424053,-0.009232743,-0.018220672,-0.016103912,-0.00059342285,-0.00015297098,-0.015506541,0.04480626,0.010679587,0.026646703,0.03353069,-0.028356897,0.029087579,0.0040558456,0.005041504,0.027975658,-0.029390432,0.0035984549,-0.014264843,0.020786583,-0.011399963,-0.0021227808,-0.021317342,0.0070900163,0.023799341,0.028753463,0.013970042,0.012512247,0.044494964,0.027022032,-0.003156799,-0.0008643466,-0.022525948,0.009907112,-0.009956924,-0.0072421734,-0.019198455,0.021177908,0.0026065782,-0.0075712986,-0.029765137,1.7072833e-05,0.033035386,0.014020564,0.021393219,-0.00040600073,0.015666291,0.0063841864,0.03650141,0.006029486,0.016279627,-0.0066461917,0.0071930997,0.01728352,-0.0076000122,-0.004040976,0.026529571,0.008319482,0.056258876,-0.022058131,-0.011342391,-0.04579089,-0.03733831,0.0027117697,0.0024378714,-0.019290684
-0.0405974,0.0043628374,-0.0028189868,-0.06382076,-0.012041925,0.0008907504,0.028467143,0.021918068,0.014177841,0.052567884,-0.011904509,-0.0008596929,-0.010591101,-0.0038577798,-0.0014627327,0.026104705,-0.00047590767,-0.03826957,0.0070600687,-0.019466495,0.028208096,-0.026995491,-0.040044148,-0.004871909,0.026119227,-0.014325511,0.010428481,0.018867701,-0.003149197,0.031718366,-0.014133697,-0.028434023,-0.052741002,0.011548923,0.026802143,0.030400323,0.023685057,0.012992061,0.01549445,-0.06969078,0.044579804,-0.06473325,0.03674502,-0.0654766,-0.024681399,0.044537526,-0.012683742,0.012341365,-0.056779657,0.040252153,0.039735805,0.030550934,0.030349197,-0.034539707,-0.044494625,0.025149759,-0.0068191485,-0.01225362,0.0020996681,-0.011351166,-0.029498545,0.040569533,-0.06608086,0.048689183,-0.031750146,0.024083588,-0.044937044,-0.040260863,-0.01415916,0.032178428,-0.017184565,0.01909131,-0.0040935674,-0.007413932,-0.036970444,-0.048116293,-0.033039823,-0.020830536,-0.034182776,-0.0011664322,-0.03874165,-0.025935806,-0.038012356,-0.03222107,-0.00078330864,-0.022006886,-0.008593045,0.04870736,0.024082493,0.049742408,0.0015629373,0.028958501,-0.027834387,0.017645797,-0.02400367,0.068610966,0.05736743,0.022659507,0.012227844,0.02513586
